County Name,State,Cases,Deaths,CasesPerCap,DeathsPerCap,TotalPop,IncomePerCap,Poverty,Unemployment
indiana county,pennsylvania,22193,402,0.25641529271758845,0.004644660373652528,86551,25014,16.6,7.8
jefferson county,pennsylvania,11438,273,0.25843915224366215,0.0061683763387410185,44258,23895,14.2,4.7
juniata county,pennsylvania,5812,195,0.23772905759162305,0.007976112565445026,24448,24068,13.1,4.4
lackawanna county,pennsylvania,59780,933,0.2820343461030383,0.004401773919607473,211960,27258,15.4,5.4
lancaster county,pennsylvania,152441,2115,0.28414297270798927,0.003942262168822018,536494,29280,10.4,4.7
lawrence county,pennsylvania,23494,474,0.2662782922102209,0.005372261450057236,88231,26918,14.0,6.5
lebanon county,pennsylvania,46128,581,0.33519358214161143,0.004221892803162423,137616,27916,10.5,5.8
lehigh county,pennsylvania,112605,1425,0.31212060736084085,0.003949841174807497,360774,30988,13.3,7.0
luzerne county,pennsylvania,95768,1622,0.3009471375329173,0.005097070598512988,318222,26809,15.2,7.0
lycoming county,pennsylvania,35435,600,0.3070677134785698,0.0051993968699630844,115398,26265,14.0,6.2
mckean county,pennsylvania,9916,182,0.23570240076063703,0.004326123128119801,42070,24868,17.3,7.5
mercer county,pennsylvania,28799,553,0.2534610070144249,0.00486697235594906,113623,25499,13.7,5.8
mifflin county,pennsylvania,15330,307,0.33001808318264014,0.006608972703005252,46452,23568,13.5,4.2
monroe county,pennsylvania,48626,604,0.29064110073757066,0.0036101514590032636,167306,27439,11.1,9.2
montgomery county,pennsylvania,202154,2711,0.24692766500097107,0.003311440287195072,818677,45048,6.4,5.2
montour county,pennsylvania,6066,99,0.3314391869741012,0.005409244891268714,18302,31818,10.5,4.4
northampton county,pennsylvania,101056,1271,0.33580004053950774,0.004223419208416268,300941,32608,9.2,5.7
northumberland county,pennsylvania,29038,603,0.3121090307186311,0.006481222726197898,93038,24278,14.4,5.1
perry county,pennsylvania,10621,200,0.23150529665634945,0.004359387941932953,45878,28900,8.4,4.3
philadelphia county,pennsylvania,397762,5627,0.25340695451299233,0.003584859622197716,1569657,24811,25.8,11.3
pike county,pennsylvania,13643,114,0.2449943433835545,0.0020471564278916085,55687,31156,9.9,7.8
potter county,pennsylvania,3933,105,0.2304042179261863,0.006151142355008787,17070,23213,14.4,6.7
schuylkill county,pennsylvania,43055,774,0.2983983311039803,0.00536430863487355,144287,25224,12.5,6.9
snyder county,pennsylvania,9883,172,0.2436036480157752,0.0042395859009120036,40570,24961,11.3,3.6
somerset county,pennsylvania,22526,448,0.297888096906862,0.005924436980124043,75619,23877,12.7,6.1
sullivan county,pennsylvania,1402,38,0.22642118863049096,0.006136950904392765,6192,26720,13.1,8.8
susquehanna county,pennsylvania,10279,138,0.24640425735928662,0.0033080832294563236,41716,27823,13.0,6.7
tioga county,pennsylvania,10337,231,0.24878459687123947,0.00555956678700361,41550,25353,13.4,6.4
union county,pennsylvania,13653,160,0.30302290482954547,0.0035511363636363635,45056,25089,10.2,3.4
venango county,pennsylvania,14063,280,0.2659417549167927,0.00529500756429652,52880,25190,13.6,7.6
warren county,pennsylvania,9931,254,0.24615193952162598,0.006295699591027389,40345,26558,13.4,5.7
washington county,pennsylvania,64291,748,0.3095959279787731,0.0036020244533157405,207661,32828,9.7,5.8
wayne county,pennsylvania,13514,206,0.26161530122347837,0.003987920086727582,51656,25569,11.1,6.5
westmoreland county,pennsylvania,100561,1595,0.2818137234295963,0.004469853013297462,356835,31827,10.3,4.9
wyoming county,pennsylvania,6625,123,0.2386527377521614,0.004430835734870317,27760,28046,10.4,6.5
york county,pennsylvania,149241,1695,0.3374843967653816,0.0038329685040794544,442216,30178,10.3,5.4
bristol county,rhode island,18028,208,0.36770824834788285,0.004242473688504528,49028,42360,7.0,4.2
kent county,rhode island,65290,608,0.39808062824671364,0.003707045825915177,164012,37157,7.8,6.1
newport county,rhode island,26966,121,0.32409499543291187,0.0014542570068746695,83204,43603,9.0,5.4
providence county,rhode island,282974,2903,0.4465397093911353,0.004581003118175047,633704,29025,16.7,7.6
washington county,rhode island,43585,303,0.34539186940328076,0.0024011411363816467,126190,39568,9.6,6.0
abbeville county,south carolina,6655,69,0.2684766822656124,0.002783604970146845,24788,19234,22.7,9.4
aiken county,south carolina,41767,437,0.25205332303402994,0.0026371849107159023,165707,26222,16.7,9.0
allendale county,south carolina,2093,24,0.22261221016804936,0.0025526483726866626,9402,13439,30.4,17.3
anderson county,south carolina,58025,998,0.2988299154366702,0.005139720044908175,194174,24485,15.6,6.7
bamberg county,south carolina,3446,75,0.2321789516237704,0.005053227327853389,14842,19256,24.5,6.5
barnwell county,south carolina,5834,103,0.26776207086469617,0.004727372865797687,21788,20018,27.0,10.1
beaufort county,south carolina,43530,380,0.24275580539382988,0.002119163934060541,179316,34966,11.9,6.3
berkeley county,south carolina,52240,450,0.25528754056061614,0.0021990695492396105,204632,27010,12.8,6.4
calhoun county,south carolina,2799,61,0.1890194489465154,0.004119394921663966,14808,24766,18.3,6.5
charleston county,south carolina,112905,945,0.29110706025829775,0.0024365278060678565,387847,35587,15.3,5.3
cherokee county,south carolina,14761,322,0.2610302569453041,0.005694176731684026,56549,20516,22.0,7.8
chester county,south carolina,10134,153,0.3125462620281273,0.0047187268689859365,32424,20518,21.8,9.8
chesterfield county,south carolina,11836,191,0.2565959199601101,0.004140741864851388,46127,19768,23.8,9.0
clarendon county,south carolina,8776,159,0.2569387516102588,0.004655111839793887,34156,20616,23.3,12.0
colleton county,south carolina,8913,221,0.23716771772970385,0.00588063117000612,37581,21059,22.3,9.5
darlington county,south carolina,18939,311,0.28027881370982066,0.004602498076126206,67572,21225,22.7,13.1
dillon county,south carolina,9729,144,0.3131014063656551,0.004634248382840408,31073,15638,30.6,9.1
dorchester county,south carolina,56325,496,0.37125286719924067,0.003269266260644889,151716,27317,11.8,6.2
edgefield county,south carolina,6779,71,0.25465815176558976,0.002667167543200601,26620,23804,15.5,7.3
fairfield county,south carolina,6007,107,0.2626814762987581,0.004679027461955571,22868,21972,21.3,9.3
florence county,south carolina,41861,631,0.3021647646477114,0.004554739888982726,138537,23797,19.6,9.5
georgetown county,south carolina,15958,227,0.2613280930156391,0.0037173503643658395,61065,28748,18.7,9.6
greenville county,south carolina,173338,2008,0.35351149833174256,0.004095184487245377,490332,29132,13.5,5.5
greenwood county,south carolina,22607,305,0.32304482645289434,0.0043583258312970665,69981,22636,24.2,9.7
hampton county,south carolina,5024,86,0.25037376657031796,0.004285856672979169,20066,17676,18.4,9.7
horry county,south carolina,97534,1159,0.3144371441651138,0.00373646779674131,310186,25804,17.0,7.1
jasper county,south carolina,5924,93,0.21569269979974512,0.003386127799016931,27465,20067,22.6,10.7
kershaw county,south carolina,21623,261,0.3392694637085386,0.004095145448269369,63734,23530,16.4,7.0
lancaster county,south carolina,25276,281,0.29205953041227584,0.003246903309299316,86544,26425,15.5,7.7
laurens county,south carolina,18667,295,0.2806730017441511,0.004435556624766945,66508,20748,20.7,7.9
lee county,south carolina,4272,95,0.2386992233335196,0.005308152204280047,17897,16972,26.4,9.0
lexington county,south carolina,96569,872,0.3426011991343527,0.003093624720615887,281870,29311,12.8,6.0
mccormick county,south carolina,2244,40,0.2314833917887353,0.004126263668248401,9694,22836,20.1,15.3
marion county,south carolina,8564,163,0.2696049110656383,0.005131433968203998,31765,18556,26.5,10.7
marlboro county,south carolina,7880,105,0.28649336484275584,0.0038174877295037266,27505,16561,26.6,14.6
newberry county,south carolina,13355,195,0.3522445534631007,0.005143218863744263,37914,22190,19.8,8.1
oconee county,south carolina,24348,343,0.32068066275057294,0.004517556568237494,75926,26798,18.6,6.6
orangeburg county,south carolina,23425,420,0.26285964361057496,0.004712958391310203,89116,19489,23.2,9.7
pickens county,south carolina,46111,632,0.3796737725300332,0.005203830414412634,121449,23501,18.3,6.8
richland county,south carolina,123578,947,0.3052295927818628,0.002339028179485216,404869,28018,16.7,7.7
saluda county,south carolina,3968,78,0.1961637334387977,0.0038560411311053984,20228,20390,20.5,6.7
spartanburg county,south carolina,95357,1548,0.3202779681055446,0.005199306759098787,297732,24786,15.6,6.2
sumter county,south carolina,28100,394,0.2616899021223889,0.003669246314456272,107379,21733,21.1,11.4
union county,south carolina,7750,150,0.2790580440731672,0.005401123433674204,27772,21183,19.3,7.4
williamsburg county,south carolina,8557,146,0.2652839781746032,0.004526289682539683,32256,17440,28.2,9.8
york county,south carolina,78263,678,0.3109821031216225,0.002694068281518215,251664,30387,12.3,6.6
aurora county,south dakota,905,18,0.330412559328222,0.0065717415115005475,2739,30872,6.2,1.4
beadle county,south dakota,5705,65,0.31410009359687274,0.003578703958597148,18163,24950,23.7,2.1
bennett county,south dakota,954,16,0.27732558139534885,0.004651162790697674,3440,15287,38.1,13.5
bon homme county,south dakota,2635,43,0.37794033275960986,0.006167527251864601,6972,24858,10.3,1.2
brookings county,south dakota,9602,67,0.2849511825978574,0.0019883075644716148,33697,27197,15.9,3.3
brown county,south dakota,12345,140,0.31951238450190234,0.003623469731086782,38637,31493,11.0,1.8
brule county,south dakota,1700,27,0.32196969696969696,0.005113636363636364,5280,26074,14.6,2.0
buffalo county,south dakota,697,19,0.34033203125,0.00927734375,2048,10960,40.5,17.0
butte county,south dakota,3288,49,0.3225426721600942,0.004806749068079263,10194,26178,11.1,2.8
campbell county,south dakota,309,7,0.21413721413721415,0.004851004851004851,1443,36158,4.7,1.0
charles mix county,south dakota,3814,39,0.4092713810494688,0.004184998390385234,9319,21805,21.4,5.2
clark county,south dakota,1002,12,0.2751235584843493,0.0032948929159802307,3642,26759,13.3,4.0
clay county,south dakota,3992,28,0.28704968720788093,0.002013374559574315,13907,24541,24.7,6.4
codington county,south dakota,10854,109,0.3881557772771162,0.0038980080821085007,27963,29249,11.7,2.5
corson county,south dakota,1224,18,0.29303327747186975,0.004309312903998085,4177,15160,47.9,28.7
custer county,south dakota,2527,29,0.29663105998356615,0.0034041554173025,8519,31015,13.2,4.0
davison county,south dakota,7200,89,0.3645015946944768,0.0045056447121956155,19753,28086,12.6,3.9
day county,south dakota,1553,43,0.2811368573497466,0.0077842143374366405,5524,30841,16.5,1.5
deuel county,south dakota,1208,12,0.2821111630079402,0.0028024287716020553,4282,29204,10.0,1.8
dewey county,south dakota,3519,47,0.6163951655281135,0.008232615169031354,5709,17267,31.4,25.9
douglas county,south dakota,855,16,0.29081632653061223,0.005442176870748299,2940,27603,8.2,0.9
edmunds county,south dakota,1080,17,0.2719717955175019,0.004281037522034752,3971,31836,5.9,1.6
fall river county,south dakota,2542,44,0.3747604304879847,0.006486805248415156,6783,26584,15.0,2.6
faulk county,south dakota,721,17,0.309840996991835,0.00730554361839278,2327,29714,10.9,0.3
grant county,south dakota,2470,55,0.34627786345156314,0.0077106406841441185,7133,29363,7.6,3.3
gregory county,south dakota,1236,34,0.2936564504632929,0.008077928248990259,4209,26169,15.3,0.8
haakon county,south dakota,539,12,0.258637236084453,0.005758157389635317,2084,22863,17.2,2.2
hamlin county,south dakota,1831,42,0.30976146168161056,0.007105396717983421,5911,27060,5.6,1.7
hand county,south dakota,697,14,0.21102028458976688,0.004238570996064184,3303,33109,8.2,1.5
hanson county,south dakota,743,6,0.21827262044653348,0.0017626321974148062,3404,24805,6.5,0.4
harding county,south dakota,222,3,0.17330210772833723,0.00234192037470726,1281,30464,12.9,1.5
hughes county,south dakota,5189,63,0.29529933985886636,0.0035852492601866604,17572,32000,11.3,2.1
hutchinson county,south dakota,2080,39,0.2858320736567267,0.005359351381063625,7277,29869,13.0,5.3
hyde county,south dakota,391,9,0.2847778587035688,0.0065549890750182084,1373,30277,14.2,3.0
jackson county,south dakota,759,23,0.2317557251908397,0.007022900763358778,3275,16939,44.8,12.0
jerauld county,south dakota,513,20,0.252212389380531,0.00983284169124877,2034,38776,8.9,0.2
jones county,south dakota,195,2,0.2635135135135135,0.002702702702702703,740,26526,10.8,2.9
kingsbury county,south dakota,1596,29,0.3192,0.0058,5000,33333,9.5,1.8
lake county,south dakota,2729,31,0.22097165991902834,0.0025101214574898786,12350,31145,15.5,3.9
lawrence county,south dakota,7933,91,0.31709169398033415,0.0036373810856183547,25018,28606,12.4,3.1
lincoln county,south dakota,17706,116,0.3331514478709993,0.002182625548008354,53147,39404,3.0,2.1
lyman county,south dakota,1440,14,0.37094281298299847,0.0036063884595569293,3882,21155,21.7,6.3
mccook county,south dakota,1525,33,0.27651858567543064,0.005983680870353581,5515,29254,9.3,2.5
mcpherson county,south dakota,535,16,0.2261200338123415,0.006762468300929839,2366,25975,17.0,6.7
marshall county,south dakota,965,15,0.20277369195209077,0.0031519226728304265,4759,28861,8.3,1.6
meade county,south dakota,8497,68,0.3139363038498485,0.0025123771521466044,27066,26896,8.8,1.3
mellette county,south dakota,666,8,0.3229873908826382,0.0038797284190106693,2062,14264,42.6,6.6
miner county,south dakota,543,15,0.2407982261640798,0.0066518847006651885,2255,28633,11.6,2.0
minnehaha county,south dakota,65998,575,0.359348796689535,0.003130785146466296,183660,29551,11.0,3.4
moody county,south dakota,1706,30,0.2626231527093596,0.004618226600985222,6496,27774,15.9,4.9
oglala lakota county,south dakota,5193,62,0.36337555104611297,0.004338394793926247,14291,9334,51.9,22.7
pennington county,south dakota,39370,384,0.36411223942437526,0.003551412241274069,108126,28910,14.0,4.2
perkins county,south dakota,832,19,0.2807017543859649,0.00641025641025641,2964,30120,12.0,3.8
potter county,south dakota,819,10,0.3533218291630716,0.004314063848144953,2318,32853,6.5,0.9
roberts county,south dakota,2899,57,0.2828292682926829,0.005560975609756097,10250,25767,18.8,7.0
sanborn county,south dakota,720,9,0.3043110735418428,0.0038038884192730348,2366,31965,9.7,3.0
spink county,south dakota,1737,40,0.26813831429453533,0.006174745291756715,6478,31957,9.9,1.9
stanley county,south dakota,740,9,0.24716098864395458,0.003006012024048096,2994,32862,5.8,1.0
sully county,south dakota,269,3,0.19352517985611511,0.002158273381294964,1390,39888,3.3,0.5
todd county,south dakota,3987,53,0.39806309904153353,0.005291533546325879,10016,11665,52.0,15.1
tripp county,south dakota,1742,31,0.3178832116788321,0.0056569343065693434,5480,27613,19.7,1.8
turner county,south dakota,2314,73,0.2807570977917981,0.008857073525843242,8242,27844,10.6,2.2
union county,south dakota,4411,56,0.2954652019559247,0.003751088485498024,14929,37093,7.3,2.1
walworth county,south dakota,1546,28,0.28098873137041075,0.005089058524173028,5502,29457,10.2,3.7
yankton county,south dakota,7098,65,0.31323918799646955,0.0028684907325684027,22660,30395,13.1,2.8
ziebach county,south dakota,730,12,0.25731406415227354,0.0042298202326401125,2837,13461,43.1,27.0
anderson county,tennessee,22095,334,0.2925017871799624,0.0044216156106860124,75538,26972,16.3,6.9
bedford county,tennessee,14961,236,0.31931105135100524,0.005036923208263969,46854,22953,16.9,5.6
benton county,tennessee,4515,92,0.2794973381205893,0.005695183855391853,16154,21282,22.3,9.1
bledsoe county,tennessee,4661,57,0.3233886075071116,0.003954763061125373,14413,21402,20.7,8.4
blount county,tennessee,39149,436,0.3079325126833681,0.0034294254139300745,127135,28334,13.0,5.9
bradley county,tennessee,33143,415,0.3197094515077267,0.004003241178399861,103666,25144,18.0,7.2
campbell county,tennessee,12231,167,0.3071263559662515,0.004193451185214946,39824,21282,20.6,8.0
cannon county,tennessee,4202,63,0.3036346556832141,0.004552352048558422,13839,24595,17.0,6.6
carroll county,tennessee,8957,156,0.3183352880548744,0.005544301098198102,28137,20557,19.8,6.9
carter county,tennessee,16491,335,0.2918761061946903,0.005929203539823008,56500,21001,24.5,6.3
cheatham county,tennessee,10913,119,0.2747966660791177,0.002996499886686979,39713,25673,12.7,5.5
chester county,tennessee,5848,97,0.3420483125694566,0.005673509972509797,17097,20497,18.2,10.3
claiborne county,tennessee,9105,178,0.2884432617373123,0.005638978647912311,31566,20184,22.4,8.5
clay county,tennessee,2293,50,0.29841228526808955,0.006507027589796981,7684,17667,26.6,5.3
cocke county,tennessee,11586,216,0.3285689977879871,0.006125574272588055,35262,20189,25.0,9.6
coffee county,tennessee,16947,267,0.3134038539778822,0.004937677996819174,54074,24748,15.2,5.8
crockett county,tennessee,5183,85,0.3561220283083688,0.00584031881269754,14554,21056,17.7,5.9
cumberland county,tennessee,16112,326,0.2769431743958197,0.005603492729210354,58178,23668,16.0,7.6
davidson county,tennessee,192129,1670,0.2832415873287318,0.0024619575953603156,678322,32347,16.9,5.3
decatur county,tennessee,3732,70,0.3194931940758497,0.005992637616642411,11681,21098,22.6,9.7
dekalb county,tennessee,6279,101,0.3239938080495356,0.00521155830753354,19380,25443,18.9,5.6
dickson county,tennessee,15889,245,0.309479753023899,0.004772014569252644,51341,25211,14.5,4.7
dyer county,tennessee,12797,201,0.3389843977642976,0.005324362268549178,37751,24695,18.1,7.3
fayette county,tennessee,11430,185,0.29057352043929224,0.004703070978238764,39336,30471,14.4,7.9
fentress county,tennessee,5699,128,0.31767001114827204,0.007134894091415831,17940,18171,23.0,7.3
franklin county,tennessee,12867,183,0.310819624610479,0.004420610189144141,41397,25637,15.0,6.9
gibson county,tennessee,17415,259,0.35380520905286256,0.005261874771443663,49222,21858,17.1,6.1
giles county,tennessee,9412,190,0.3242833517089305,0.006546306504961411,29024,22994,15.9,5.9
grainger county,tennessee,6780,109,0.29552785284630806,0.00475111149856159,22942,20966,18.7,6.4
greene county,tennessee,22066,372,0.32203736135434907,0.005429071803852889,68520,21960,17.2,7.2
grundy county,tennessee,3986,73,0.2983756269181825,0.00546448087431694,13359,15824,28.5,12.2
hamblen county,tennessee,19709,353,0.31054912156306624,0.005562120854014024,63465,21962,19.8,7.6
hamilton county,tennessee,100018,1144,0.28206740761839766,0.0032262704144798626,354589,29711,14.5,5.9
hancock county,tennessee,2011,36,0.3044663133989402,0.005450416351249054,6605,19396,25.7,10.0
hardeman county,tennessee,7595,116,0.29456251939187095,0.004498914055228048,25784,16938,21.2,15.8
hardin county,tennessee,8751,145,0.339015224886685,0.005617324603881765,25813,23328,21.5,9.5
hawkins county,tennessee,16663,321,0.29543278607141593,0.005691287542994929,56402,22141,19.3,7.4
haywood county,tennessee,6179,102,0.3443490860454748,0.005684351315202853,17944,21453,19.1,6.8
henderson county,tennessee,9131,159,0.3274050700993223,0.005701172505288824,27889,21344,19.5,9.5
henry county,tennessee,8268,161,0.2562687908749961,0.004990236493816446,32263,22952,19.7,6.7
hickman county,tennessee,6831,110,0.27879356787201043,0.004489429434331891,24502,20936,19.7,6.2
houston county,tennessee,2678,61,0.3270639960918417,0.007449926722032242,8188,20819,17.1,6.6
humphreys county,tennessee,4841,74,0.2648104589464471,0.004047918604015098,18281,23498,18.4,6.4
jackson county,tennessee,3205,63,0.27693769981854316,0.005443705175840318,11573,18643,22.3,9.3
jefferson county,tennessee,15724,264,0.2973131393348082,0.004991774916331046,52887,23724,13.8,6.2
johnson county,tennessee,5167,93,0.2895326683850723,0.005211251821136389,17846,19183,25.3,6.0
knox county,tennessee,127636,1377,0.28220196955024035,0.003044533768456242,452286,30541,15.8,5.5
lake county,tennessee,2747,43,0.36201897733263044,0.005666842382709541,7588,14232,29.9,11.3
lauderdale county,tennessee,7743,105,0.29222176095407026,0.003962712759935087,26497,17178,23.1,9.9
lawrence county,tennessee,14295,202,0.3356342889342819,0.004742786034608251,42591,19879,18.3,8.8
lewis county,tennessee,3570,60,0.2988948425987944,0.005023442732752847,11944,20099,22.1,4.0
lincoln county,tennessee,9980,170,0.297528545449125,0.005068121515666458,33543,24029,16.9,5.9
loudon county,tennessee,14496,192,0.28410159924741296,0.0037629350893697085,51024,30177,13.7,6.6
mcminn county,tennessee,16680,260,0.3172972664498088,0.004945880652095341,52569,21583,19.7,8.3
mcnairy county,tennessee,7651,120,0.29489304297552515,0.0046251686259394876,25945,19745,21.6,13.6
macon county,tennessee,8447,145,0.36348379878652265,0.006239511166573433,23239,20666,18.6,5.8
madison county,tennessee,30025,426,0.3067312309091095,0.004351956848202519,97887,24600,20.3,6.2
marion county,tennessee,8857,131,0.3123611356021866,0.0046199964732851345,28355,23807,18.1,6.0
marshall county,tennessee,10369,124,0.3265518218750984,0.0039051428211507575,31753,23920,13.5,6.5
maury county,tennessee,29020,344,0.3312558500559322,0.003926671689153711,87606,25872,13.0,6.2
meigs county,tennessee,3390,57,0.2865595942519019,0.004818258664412511,11830,22542,16.6,9.9
monroe county,tennessee,14591,243,0.3192918727296599,0.0053175193662742355,45698,20353,20.4,9.3
montgomery county,tennessee,50256,576,0.26158650843222986,0.0029981261711430358,192120,24827,14.2,7.5
moore county,tennessee,2238,40,0.3551253570295144,0.006347191367819739,6302,31479,7.7,5.0
morgan county,tennessee,6190,86,0.28605758121909514,0.00397430565183234,21639,18649,22.9,7.6
obion county,tennessee,10765,194,0.3511203887928504,0.006327668873740174,30659,21939,23.0,8.3
overton county,tennessee,7142,123,0.3247101614003183,0.005592180040918391,21995,19961,19.6,5.3
perry county,tennessee,2329,56,0.29548337985282924,0.007104795737122558,7882,20204,29.4,6.2
pickett county,tennessee,1768,36,0.3486491816209821,0.007099191480970223,5071,21300,18.8,3.9
polk county,tennessee,4735,74,0.28315990910178207,0.0044253079775146515,16722,24247,17.0,6.1
putnam county,tennessee,25114,304,0.33234963276649243,0.004023026533448025,75565,23337,23.3,6.8
rhea county,tennessee,9981,160,0.30731572141141694,0.004926411724859905,32478,22031,21.9,7.9
roane county,tennessee,15794,233,0.29841665721951405,0.004402373124740204,52926,25555,15.4,8.2
robertson county,tennessee,21555,302,0.31432737878235506,0.004403937294932556,68575,26441,11.3,6.9
rutherford county,tennessee,95804,900,0.3209987401828075,0.003015519875626558,298456,27932,11.8,5.1
scott county,tennessee,9040,117,0.4118638662353638,0.005330538976718757,21949,18748,26.2,9.4
sequatchie county,tennessee,4218,68,0.2878394977480551,0.004640371229698376,14654,22744,14.4,7.8
sevier county,tennessee,30322,415,0.3174314039550684,0.004344503418024978,95523,23298,15.3,6.2
shelby county,tennessee,235846,3299,0.25147598702133717,0.0035176313407197547,937847,28117,20.8,8.6
smith county,tennessee,6163,84,0.31967425696353546,0.004357072462264641,19279,23015,14.1,3.7
stewart county,tennessee,3288,59,0.24818840579710144,0.004453502415458937,13248,22680,19.0,8.2
sullivan county,tennessee,45881,719,0.29313374095157774,0.004593691500712374,156519,25946,16.6,6.8
sumner county,tennessee,53214,727,0.30281682125988735,0.004137028395834519,175730,30669,9.7,4.5
tipton county,tennessee,17622,234,0.2868444184002344,0.003808965719308526,61434,26110,14.6,8.1
trousdale county,tennessee,4228,45,0.4819332041490938,0.005129374216345605,8773,22863,13.3,8.2
unicoi county,tennessee,5176,96,0.2902972518227706,0.0053841839596186205,17830,21374,20.1,10.8
union county,tennessee,5399,75,0.28154985398414684,0.003911138923654568,19176,20478,21.6,7.2
van buren county,tennessee,1848,48,0.32563876651982376,0.008458149779735682,5675,20672,19.5,11.6
warren county,tennessee,12998,176,0.323252922158667,0.004377020641631435,40210,21339,21.6,6.8
washington county,tennessee,38629,493,0.30551974501134954,0.003899175083243038,126437,27334,16.5,5.3
wayne county,tennessee,5695,70,0.34075270747322445,0.004188356369293365,16713,18702,19.6,8.4
weakley county,tennessee,9525,151,0.28200497394599716,0.00447063003315964,33776,19699,20.5,8.3
white county,tennessee,8229,129,0.31177540350079563,0.00488747442600591,26394,19867,17.6,9.3
williamson county,tennessee,62187,404,0.2931123062202761,0.0019042142523838029,212161,48482,4.6,3.6
wilson county,tennessee,41683,483,0.3234399490975682,0.0037478467340192746,128874,31155,9.2,4.5
anderson county,texas,11389,258,0.19722236652986302,0.004467764559197881,57747,17466,15.7,4.3
andrews county,texas,4499,75,0.2559594925186323,0.004266939750810718,17577,29903,11.9,4.5
angelina county,texas,13581,507,0.1548574686431015,0.005781071835803877,87700,21974,19.1,7.6
aransas county,texas,5777,98,0.23264336340206185,0.003946520618556701,24832,29999,17.8,6.7
archer county,texas,2636,31,0.29978391902649837,0.003525531672921642,8793,31103,8.8,3.0
armstrong county,texas,650,10,0.336962156557802,0.005184033177812338,1929,31219,7.5,1.8
atascosa county,texas,15461,241,0.3211741000020773,0.005006335819190261,48139,23973,14.6,6.1
austin county,texas,7213,84,0.24624470845281987,0.0028676771814829987,29292,30101,13.4,5.4
bailey county,texas,1741,40,0.24528036066497605,0.005635390250774866,7098,18662,22.3,2.2
bandera county,texas,4226,81,0.19825483205104147,0.003799962469506474,21316,29177,16.5,5.7
bastrop county,texas,26233,256,0.3266630139715588,0.0031878066396035165,80306,25172,13.3,7.7
baylor county,texas,910,33,0.2526374236535258,0.009161576901721266,3602,30820,13.1,2.3
bee county,texas,10480,156,0.3202053224968682,0.004766415105869413,32729,17504,19.7,6.3
bell county,texas,89760,948,0.266741157661379,0.002817186023429003,336506,25017,14.3,8.3
bexar county,texas,709927,6550,0.37522489381629215,0.0034619377126052587,1892004,26158,16.4,6.1
blanco county,texas,3289,37,0.2966002344665885,0.0033366399134277212,11089,31249,10.8,5.7
borden county,texas,117,2,0.19435215946843853,0.0033222591362126247,602,38923,2.8,1.5
bosque county,texas,4663,78,0.25970481759955444,0.004344193817878028,17955,25763,15.6,5.2
bowie county,texas,24358,458,0.2601377689966359,0.0048913333689325576,93635,24761,17.9,7.3
brazoria county,texas,119682,1046,0.3459067327562537,0.003023165074639807,345995,32343,9.9,4.9
brazos county,texas,78145,439,0.3647698045567635,0.0020491898931527183,214231,25337,26.0,4.7
brewster county,texas,1524,34,0.16529284164859,0.00368763557483731,9220,26073,10.9,7.1
briscoe county,texas,570,8,0.3582652419861722,0.00502828409805154,1591,23199,13.9,6.2
brooks county,texas,2214,55,0.30533719486967315,0.007585160667494139,7251,13549,41.5,13.8
brown county,texas,15999,240,0.42339958186677956,0.006351390689919813,37787,24040,16.4,4.3
burleson county,texas,5704,68,0.32416458285974087,0.003864514662423278,17596,27112,15.1,6.7
burnet county,texas,13293,182,0.29528844658684494,0.004042917120199036,45017,29247,12.3,4.3
caldwell county,texas,17215,187,0.42460043409629045,0.004612273086029992,40544,23366,17.7,3.4
calhoun county,texas,7076,55,0.32427478117409836,0.002520507767746666,21821,26909,15.8,6.3
callahan county,texas,3559,80,0.26054172767203515,0.005856515373352855,13660,22205,15.6,3.5
cameron county,texas,132898,2133,0.3162724505653247,0.005076142131979695,420201,16085,31.2,8.0
camp county,texas,3584,80,0.2828729281767956,0.006314127861089187,12670,21069,17.4,6.1
carson county,texas,1557,38,0.25808055693684734,0.006298690535388695,6033,31788,6.4,1.9
cass county,texas,9052,206,0.3005511654160303,0.0068397635965203535,30118,22145,18.5,7.3
castro county,texas,2732,49,0.34621720947915346,0.006209605880116588,7891,22292,15.9,4.2
chambers county,texas,13353,74,0.3399180307003029,0.0018837665147773846,39283,31412,12.9,6.5
cherokee county,texas,9248,261,0.17924564871884327,0.0050587277590417494,51594,21102,18.7,6.1
childress county,texas,3211,35,0.45455832389580975,0.004954699886749717,7064,18694,19.6,5.2
clay county,texas,2507,44,0.24177837785707398,0.004243417880219886,10369,27593,15.0,7.2
cochran county,texas,990,25,0.3376534788540246,0.008526603001364257,2932,19195,24.8,8.0
coke county,texas,1157,21,0.35731933292155654,0.006485484867201977,3238,24623,16.6,4.3
coleman county,texas,2050,77,0.2434101163619093,0.009142721443837569,8422,26436,20.3,5.1
collin county,texas,281879,1635,0.3083762273336433,0.0017886934879523014,914075,41609,6.9,4.3
collingsworth county,texas,920,17,0.3040317250495704,0.0056179775280898875,3026,21356,15.0,7.1
colorado county,texas,4649,68,0.2223019174676039,0.0032515660115717496,20913,26689,12.0,2.9
comal county,texas,47138,587,0.36512780790085203,0.004546862896979086,129100,35841,9.2,3.8
comanche county,texas,4237,85,0.3140379484138749,0.00630002964719834,13492,22751,18.2,3.6
concho county,texas,1344,14,0.3483670295489891,0.0036288232244686366,3858,17513,8.5,0.4
